File,WaveData20230724_024.csv,
Date/Time,23-07-24/02:23,

Center Wavelength,1450,nm
Span Wavelength,500,nm
Start Wavelength,1200,nm
Stop Wavelength,1700,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,1.0,nm
Actual Resolution,1.024,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Pulse Mode,Off,

Trace,A
Start,1200,nm
Stop,1700,nm
1200.000000,7.7940E-009
1200.250000,1.2010E-008
1200.500000,-1.6230E-008
1200.750000,-9.4960E-009
1201.000000,4.3330E-009
1201.250000,2.1790E-008
1201.500000,-1.4660E-010
1201.750000,-1.0200E-008
1202.000000,1.1490E-008
1202.250000,-2.9260E-011
1202.500000,6.2190E-009
1202.750000,1.5470E-008
1203.000000,-2.7610E-009
1203.250000,-1.1600E-008
1203.500000,-1.4420E-008
1203.750000,-6.2230E-009
1204.000000,-1.8930E-010
1204.250000,-1.1230E-008
1204.500000,8.7270E-011
1204.750000,-8.8070E-009
1205.000000,-5.6680E-010
1205.250000,1.2920E-008
1205.500000,6.6880E-009
1205.750000,6.3650E-009
1206.000000,-1.2310E-009
1206.250000,8.8300E-009
1206.500000,-4.6170E-009
1206.750000,-1.9220E-009
1207.000000,1.4040E-008
1207.250000,1.6480E-008
1207.500000,2.0600E-008
1207.750000,-2.1950E-008
1208.000000,1.8340E-008
1208.250000,1.1810E-009
1208.500000,-5.0390E-009
1208.750000,4.5310E-009
1209.000000,1.5570E-008
1209.250000,-2.2310E-008
1209.500000,1.2560E-008
1209.750000,4.1480E-008
1210.000000,-3.5850E-010
1210.250000,-2.0860E-008
1210.500000,4.7290E-010
1210.750000,-5.2260E-009
1211.000000,6.1140E-009
1211.250000,1.1530E-008
1211.500000,-7.2770E-009
1211.750000,9.1510E-010
1212.000000,-6.1290E-009
1212.250000,5.0390E-009
1212.500000,4.7820E-009
1212.750000,-1.4080E-008
1213.000000,-6.5700E-009
1213.250000,-1.2180E-008
1213.500000,-2.0190E-008
1213.750000,3.2320E-009
1214.000000,-1.2920E-008
1214.250000,7.1520E-009
1214.500000,1.3630E-008
1214.750000,-1.4610E-008
1215.000000,1.4430E-008
1215.250000,6.7150E-009
1215.500000,4.1140E-009
1215.750000,2.7890E-008
1216.000000,8.5400E-009
1216.250000,-1.0840E-008
1216.500000,2.1010E-008
1216.750000,-8.9230E-009
1217.000000,6.1170E-009
1217.250000,-6.3590E-009
1217.500000,-8.2030E-009
1217.750000,-1.8930E-008
1218.000000,2.3110E-009
1218.250000,2.2710E-008
1218.500000,6.2390E-009
1218.750000,1.5610E-009
1219.000000,-1.0260E-009
1219.250000,-1.5140E-008
1219.500000,-5.9290E-009
1219.750000,-3.5940E-009
1220.000000,-2.5220E-008
1220.250000,-9.8630E-009
1220.500000,1.2090E-008
1220.750000,-1.3900E-008
1221.000000,3.7110E-009
1221.250000,4.0620E-009
1221.500000,1.0760E-008
1221.750000,4.2150E-008
1222.000000,2.1900E-008
1222.250000,-6.2230E-009
1222.500000,6.7070E-009
1222.750000,8.3150E-009
1223.000000,-1.1330E-008
1223.250000,-4.6350E-009
1223.500000,-2.2550E-008
1223.750000,2.6340E-008
1224.000000,1.4610E-008
1224.250000,-2.5320E-008
1224.500000,5.1120E-009
1224.750000,-2.1730E-009
1225.000000,-4.3270E-009
1225.250000,6.0540E-009
1225.500000,-9.5960E-010
1225.750000,-8.2120E-009
1226.000000,2.5110E-008
1226.250000,-2.7210E-008
1226.500000,2.0720E-008
1226.750000,-4.3940E-009
1227.000000,1.0670E-008
1227.250000,1.3740E-008
1227.500000,2.5610E-008
1227.750000,1.6860E-008
1228.000000,-3.4390E-009
1228.250000,1.7880E-008
1228.500000,5.7710E-009
1228.750000,6.9250E-009
1229.000000,-2.6460E-009
1229.250000,1.1780E-008
1229.500000,-1.1870E-008
1229.750000,-8.1330E-009
1230.000000,1.0620E-008
1230.250000,3.7200E-008
1230.500000,1.1040E-008
1230.750000,2.7110E-008
1231.000000,1.4170E-008
1231.250000,2.2270E-008
1231.500000,5.7150E-009
1231.750000,1.3250E-008
1232.000000,1.8040E-008
1232.250000,2.4760E-008
1232.500000,2.2850E-008
1232.750000,5.2620E-008
1233.000000,1.3960E-008
1233.250000,2.0890E-008
1233.500000,2.3600E-008
1233.750000,3.4850E-008
1234.000000,2.2350E-008
1234.250000,1.8280E-008
1234.500000,3.3050E-008
1234.750000,3.6470E-008
1235.000000,7.8030E-009
1235.250000,3.7110E-008
1235.500000,2.9990E-008
1235.750000,2.1500E-008
1236.000000,3.7420E-008
1236.250000,2.3490E-008
1236.500000,3.7530E-008
1236.750000,4.1860E-008
1237.000000,2.7010E-008
1237.250000,4.0970E-008
1237.500000,3.5300E-008
1237.750000,3.8370E-008
1238.000000,4.6280E-008
1238.250000,5.9180E-008
1238.500000,4.5480E-008
1238.750000,5.2570E-008
1239.000000,5.7910E-008
1239.250000,6.6800E-008
1239.500000,6.5290E-008
1239.750000,4.4640E-008
1240.000000,4.1990E-008
1240.250000,4.4670E-008
1240.500000,6.2730E-008
1240.750000,7.4820E-008
1241.000000,4.8520E-008
1241.250000,6.6660E-008
