File,WaveData20230804_130.csv,
Date/Time,23-08-04/08:27,

Center Wavelength,1450,nm
Span Wavelength,500,nm
Start Wavelength,1200,nm
Stop Wavelength,1700,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,1.0,nm
Actual Resolution,1.024,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Pulse Mode,Off,

Trace,A
1437.750000,7.2050E-006
1438.000000,7.4120E-006
1438.250000,7.4450E-006
1438.500000,7.7060E-006
1438.750000,7.8300E-006
1439.000000,7.8810E-006
1439.250000,7.8710E-006
1439.500000,7.9840E-006
1439.750000,8.0400E-006
1440.000000,8.0980E-006
1440.250000,8.2770E-006
1440.500000,8.3510E-006
1440.750000,8.4470E-006
1441.000000,8.4870E-006
1441.250000,8.5540E-006
1441.500000,8.6580E-006
1441.750000,8.7860E-006
1442.000000,8.8650E-006
1442.250000,9.1110E-006
1442.500000,9.1270E-006
1442.750000,9.1880E-006
1443.000000,9.3060E-006
1443.250000,9.3620E-006
1443.500000,9.4500E-006
1443.750000,9.5540E-006
1444.000000,9.4600E-006
1444.250000,9.4910E-006
1444.500000,9.5120E-006
1444.750000,9.6590E-006
1445.000000,9.6860E-006
1445.250000,9.5590E-006
1445.500000,9.4230E-006
1445.750000,9.4950E-006
1446.000000,9.5890E-006
1446.250000,9.8000E-006
1446.500000,1.0020E-005
1446.750000,1.0170E-005
1447.000000,1.0260E-005
1447.250000,1.0410E-005
1447.500000,1.0460E-005
1447.750000,1.0570E-005
1448.000000,1.0620E-005
1448.250000,1.0660E-005
1448.500000,1.0700E-005
1448.750000,1.0620E-005
1449.000000,1.0680E-005
1449.250000,1.0690E-005
1449.500000,1.0670E-005
1449.750000,1.0720E-005
1450.000000,1.0580E-005
1450.250000,1.0530E-005
1450.500000,1.0500E-005
1450.750000,1.0450E-005
1451.000000,1.0560E-005
1451.250000,1.0780E-005
1451.500000,1.0880E-005
1451.750000,1.0930E-005
1452.000000,1.1000E-005
1452.250000,1.1080E-005
1452.500000,1.1100E-005
1452.750000,1.1180E-005
1453.000000,1.1270E-005
1453.250000,1.1290E-005
1453.500000,1.1330E-005
1453.750000,1.1280E-005
1454.000000,1.1280E-005
1454.250000,1.1260E-005
1454.500000,1.1230E-005
1454.750000,1.1250E-005
1455.000000,1.1080E-005
1455.250000,1.1140E-005
1455.500000,1.1060E-005
1455.750000,1.1110E-005
1456.000000,1.1270E-005
1456.250000,1.1210E-005
1456.500000,1.1310E-005
1456.750000,1.1260E-005
1457.000000,1.1250E-005
1457.250000,1.1300E-005
1457.500000,1.1270E-005
1457.750000,1.1330E-005
1458.000000,1.1250E-005
1458.250000,1.1330E-005
1458.500000,1.1350E-005
1458.750000,1.1300E-005
1459.000000,1.1310E-005
1459.250000,1.1280E-005
1459.500000,1.1200E-005
1459.750000,1.1160E-005
1460.000000,1.1020E-005
1460.250000,1.0980E-005
1460.500000,1.1030E-005
1460.750000,1.1020E-005
1461.000000,1.1090E-005
1461.250000,1.0980E-005
1461.500000,1.0940E-005
1461.750000,1.0880E-005
1462.000000,1.0840E-005
1462.250000,1.0870E-005
1462.500000,1.0830E-005
1462.750000,1.0790E-005
1463.000000,1.0660E-005
1463.250000,1.0710E-005
1463.500000,1.0720E-005
1463.750000,1.0590E-005
1464.000000,1.0640E-005
1464.250000,1.0680E-005
1464.500000,1.0570E-005
1464.750000,1.0500E-005
1465.000000,1.0280E-005
1465.250000,1.0220E-005
1465.500000,1.0250E-005
1465.750000,1.0110E-005
1466.000000,1.0210E-005
1466.250000,1.0100E-005
1466.500000,1.0040E-005
1466.750000,9.9740E-006
1467.000000,9.9700E-006
1467.250000,9.9110E-006
1467.500000,9.7490E-006
1467.750000,9.7800E-006
1468.000000,9.6670E-006
1468.250000,9.5330E-006
1468.500000,9.5530E-006
1468.750000,9.4480E-006
1469.000000,9.3220E-006
1469.250000,9.2240E-006
1469.500000,9.0980E-006
1469.750000,9.1060E-006
1470.000000,8.9570E-006
1470.250000,8.9370E-006
1470.500000,8.8170E-006
1470.750000,8.6850E-006
1471.000000,8.6320E-006
1471.250000,8.6550E-006
1471.500000,8.6190E-006
1471.750000,8.6440E-006
1472.000000,8.4490E-006
1472.250000,8.3780E-006
1472.500000,8.2760E-006
1472.750000,8.1180E-006
1473.000000,8.1740E-006
1473.250000,8.0590E-006
1473.500000,7.8600E-006
1473.750000,7.8550E-006
1474.000000,7.7170E-006
1474.250000,7.7090E-006
1474.500000,7.6380E-006
1474.750000,7.5640E-006
1475.000000,7.5110E-006
1475.250000,7.4110E-006
1475.500000,7.3560E-006
1475.750000,7.2510E-006
1476.000000,7.1080E-006
1476.250000,7.1150E-006
1476.500000,6.9780E-006
1476.750000,6.8540E-006
1477.000000,6.8220E-006
1477.250000,6.6920E-006
1477.500000,6.6040E-006
1477.750000,6.4970E-006
1478.000000,6.3820E-006
1478.250000,6.3130E-006
1478.500000,6.2060E-006
1478.750000,6.1270E-006
1479.000000,6.0410E-006
1479.250000,5.8820E-006
1479.500000,5.8510E-006
1479.750000,5.7600E-006
1480.000000,5.6480E-006
1480.250000,5.5200E-006
1480.500000,5.5230E-006
1480.750000,5.4430E-006
1481.000000,5.3840E-006
1481.250000,5.3000E-006
1481.500000,5.2960E-006
1481.750000,5.1080E-006
1482.000000,5.0370E-006
1482.250000,4.9440E-006
1482.500000,4.9110E-006
1482.750000,4.8070E-006
1483.000000,4.6370E-006
1483.250000,4.6160E-006
1483.500000,4.4970E-006
1483.750000,4.3940E-006
1484.000000,4.3820E-006
1484.250000,4.2070E-006
1484.500000,4.0930E-006
1484.750000,4.0710E-006
1485.000000,3.9530E-006
1485.250000,3.9540E-006
1485.500000,3.8880E-006
1485.750000,3.8090E-006
1486.000000,3.7330E-006
1486.250000,3.6940E-006
1486.500000,3.6170E-006
1486.750000,3.5230E-006
1487.000000,3.4420E-006
1487.250000,3.4130E-006
1487.500000,3.3010E-006
1487.750000,3.1690E-006
1488.000000,3.1500E-006
1488.250000,3.0340E-006
1488.500000,3.0040E-006
1488.750000,2.8870E-006
1489.000000,2.7870E-006
1489.250000,2.7310E-006
1489.500000,2.6620E-006
1489.750000,2.6020E-006
1490.000000,2.5540E-006
1490.250000,2.5010E-006
1490.500000,2.4680E-006
1490.750000,2.3820E-006
1491.000000,2.3220E-006
1491.250000,2.3250E-006
1491.500000,2.2260E-006
1491.750000,2.1530E-006
1492.000000,2.1610E-006
1492.250000,2.0910E-006
1492.500000,2.0680E-006
1492.750000,1.9770E-006
1493.000000,1.8950E-006
1493.250000,1.8890E-006
1493.500000,1.7590E-006
1493.750000,1.7810E-006
1494.000000,1.6970E-006
1494.250000,1.6130E-006
1494.500000,1.5490E-006
1494.750000,1.5710E-006
1495.000000,1.5070E-006
1495.250000,1.4320E-006
1495.500000,1.4470E-006
1495.750000,1.3210E-006
1496.000000,1.3010E-006
1496.250000,1.2870E-006
1496.500000,1.2630E-006
1496.750000,1.2180E-006
1497.000000,1.1820E-006
1497.250000,1.1560E-006
1497.500000,1.1040E-006
1497.750000,1.0770E-006
1498.000000,1.0700E-006
1498.250000,9.9980E-007
1498.500000,9.8680E-007
1498.750000,9.5830E-007
1499.000000,9.1090E-007
1499.250000,8.5930E-007
1499.500000,8.6820E-007
1499.750000,8.1300E-007
1500.000000,7.4540E-007
1500.250000,7.1620E-007
1500.500000,7.3330E-007
1500.750000,7.1290E-007
1501.000000,6.7820E-007
1501.250000,6.4260E-007
1501.500000,6.7020E-007
1501.750000,5.9860E-007
1502.000000,6.1820E-007
1502.250000,5.4720E-007
1502.500000,5.5640E-007
1502.750000,5.6190E-007
1503.000000,5.4130E-007
1503.250000,5.2020E-007
1503.500000,5.0350E-007
1503.750000,4.1850E-007
1504.000000,4.5050E-007
1504.250000,4.1840E-007
1504.500000,3.8360E-007
1504.750000,4.3190E-007
1505.000000,3.7160E-007
1505.250000,3.5940E-007
1505.500000,3.7870E-007
1505.750000,3.1180E-007
1506.000000,3.1810E-007
1506.250000,2.9810E-007
1506.500000,2.8210E-007
1506.750000,2.8590E-007
1507.000000,2.5290E-007
1507.250000,2.5690E-007
1507.500000,2.2450E-007
1507.750000,2.1900E-007
1508.000000,2.5560E-007
1508.250000,2.2780E-007
1508.500000,2.4180E-007
1508.750000,2.1950E-007
1509.000000,1.9590E-007
1509.250000,1.9940E-007
1509.500000,1.7270E-007
1509.750000,1.6880E-007
1510.000000,1.7460E-007
1510.250000,1.5600E-007
1510.500000,1.4660E-007
1510.750000,1.3510E-007
1511.000000,1.2230E-007
1511.250000,1.3670E-007
1511.500000,1.2220E-007
1511.750000,1.2360E-007
1512.000000,1.2170E-007
1512.250000,1.3260E-007
1512.500000,1.1390E-007
1512.750000,1.1820E-007
1513.000000,1.2730E-007
1513.250000,1.0950E-007
1513.500000,1.0520E-007
1513.750000,1.0540E-007
1514.000000,1.0220E-007
1514.250000,1.1410E-007
1514.500000,1.1890E-007
1514.750000,1.2170E-007
1515.000000,1.0140E-007
1515.250000,1.0850E-007
1515.500000,1.2190E-007
1515.750000,8.5110E-008
1516.000000,1.0890E-007
1516.250000,1.2670E-007
1516.500000,7.9260E-008
1516.750000,1.1870E-007
1517.000000,9.7630E-008
1517.250000,1.2050E-007
1517.500000,1.1720E-007
1517.750000,1.1860E-007
1518.000000,1.0420E-007
1518.250000,1.3310E-007
1518.500000,1.1730E-007
1518.750000,1.1060E-007
1519.000000,1.0300E-007
1519.250000,9.9160E-008
1519.500000,1.1450E-007
1519.750000,1.1700E-007
1520.000000,1.0640E-007
1520.250000,7.6070E-008
1520.500000,1.0870E-007
1520.750000,1.1810E-007
1521.000000,8.3560E-008
1521.250000,1.0450E-007
1521.500000,9.6060E-008
1521.750000,8.8200E-008
1522.000000,9.9650E-008
1522.250000,1.1170E-007
1522.500000,1.0420E-007
1522.750000,1.0210E-007
1523.000000,7.9340E-008
1523.250000,9.8410E-008
1523.500000,9.2960E-008
1523.750000,1.0360E-007
1524.000000,7.0290E-008
1524.250000,1.0820E-007
1524.500000,8.0620E-008
1524.750000,8.2180E-008
1525.000000,9.5560E-008
1525.250000,1.0260E-007
1525.500000,7.2850E-008
1525.750000,1.0730E-007
1526.000000,8.4660E-008
1526.250000,1.0470E-007
1526.500000,9.0110E-008
1526.750000,9.3050E-008
1527.000000,6.5900E-008
1527.250000,9.8030E-008
1527.500000,7.2950E-008
1527.750000,8.8870E-008
1528.000000,1.1090E-007
1528.250000,7.5920E-008
1528.500000,7.4630E-008
1528.750000,8.3940E-008
1529.000000,8.6860E-008
1529.250000,8.4030E-008
1529.500000,8.7160E-008
1529.750000,8.2010E-008
1530.000000,7.5990E-008
1530.250000,7.4210E-008
1530.500000,8.4570E-008
1530.750000,8.0040E-008
1531.000000,1.0680E-007
1531.250000,4.8760E-008
1531.500000,7.7570E-008
1531.750000,6.9330E-008
1532.000000,7.1700E-008
1532.250000,9.1560E-008
1532.500000,7.6860E-008
1532.750000,5.4180E-008
1533.000000,7.7670E-008
1533.250000,5.2680E-008
1533.500000,8.0660E-008
1533.750000,5.9060E-008
1534.000000,6.6410E-008
1534.250000,8.4060E-008
1534.500000,7.4340E-008
1534.750000,7.0720E-008
1535.000000,8.8090E-008
1535.250000,5.2920E-008
1535.500000,5.3160E-008
1535.750000,8.0550E-008
1536.000000,6.1360E-008
1536.250000,7.7010E-008
1536.500000,8.7070E-008
1536.750000,5.2520E-008
1537.000000,4.9280E-008
1537.250000,5.7120E-008
1537.500000,5.8960E-008
1537.750000,5.9100E-008
1538.000000,6.6180E-008
1538.250000,3.3350E-008
1538.500000,6.5130E-008
1538.750000,3.4730E-008
1539.000000,6.2530E-008
1539.250000,5.6930E-008
1539.500000,6.3010E-008
1539.750000,7.5860E-008
1540.000000,5.9870E-008
1540.250000,4.4720E-008
1540.500000,6.9230E-008
1540.750000,4.4470E-008
1541.000000,5.9900E-008
1541.250000,6.6870E-008
1541.500000,7.0930E-008
1541.750000,5.0080E-008
1542.000000,4.7300E-008
1542.250000,4.3780E-008
1542.500000,2.0510E-008
1542.750000,2.9890E-008
1543.000000,6.1160E-008
1543.250000,4.0030E-008
1543.500000,4.3360E-008
1543.750000,4.0440E-008
1544.000000,3.1960E-008
1544.250000,5.3210E-008
1544.500000,5.7570E-008
1544.750000,4.8120E-008
1545.000000,4.5160E-008
1545.250000,5.9500E-008
1545.500000,3.0840E-008
1545.750000,3.8790E-008
1546.000000,1.8900E-008
1546.250000,3.9740E-008
1546.500000,5.1890E-008
1546.750000,6.4800E-008
1547.000000,2.1110E-008
1547.250000,4.1040E-008
1547.500000,3.4960E-008
1547.750000,4.1310E-008
1548.000000,1.9860E-008
1548.250000,2.1520E-008
1548.500000,4.5760E-008
1548.750000,3.7500E-008
1549.000000,4.8670E-008
1549.250000,1.1510E-008
1549.500000,7.7670E-008
1549.750000,3.3710E-008
1550.000000,2.9940E-008
1550.250000,2.9130E-008
1550.500000,3.2580E-008
1550.750000,1.7690E-008
1551.000000,9.6230E-009
1551.250000,6.3800E-008
1551.500000,2.8420E-008
1551.750000,2.2870E-008
1552.000000,3.0130E-008
1552.250000,2.0030E-008
1552.500000,2.4840E-008
1552.750000,3.4000E-009
1553.000000,2.9020E-008
1553.250000,1.4620E-008
1553.500000,5.9550E-009
1553.750000,4.7030E-008
1554.000000,2.3970E-008
1554.250000,1.0870E-008
1554.500000,6.2030E-009
1554.750000,2.2740E-008
1555.000000,-7.1900E-009
1555.250000,1.4740E-008
1555.500000,2.8790E-008
1555.750000,-5.1240E-009
1556.000000,2.3000E-008
1556.250000,1.8210E-008
1556.500000,1.2090E-008
1556.750000,7.9150E-009
1557.000000,2.7360E-008
1557.250000,4.2880E-008
1557.500000,-1.9880E-009
1557.750000,7.5980E-009
1558.000000,2.3350E-008
1558.250000,1.8330E-009
1558.500000,2.2700E-008
1558.750000,5.5130E-009
1559.000000,1.1340E-008
1559.250000,1.3880E-008
1559.500000,3.3880E-008
1559.750000,1.7100E-008
1560.000000,7.9680E-009
1560.250000,1.0270E-008
1560.500000,2.7940E-008
1560.750000,1.0770E-008
1561.000000,1.9580E-008
1561.250000,1.5420E-008
1561.500000,1.7270E-008
1561.750000,1.4700E-008
1562.000000,1.2930E-008
1562.250000,3.1840E-008
1562.500000,3.2270E-008
1562.750000,6.9670E-009
1563.000000,2.3240E-008
1563.250000,1.5030E-008
1563.500000,2.4810E-008
1563.750000,1.0770E-008
1564.000000,2.0250E-008
1564.250000,1.0120E-008
1564.500000,1.9220E-008
1564.750000,2.8120E-008
1565.000000,-3.6390E-010
1565.250000,3.9130E-009
1565.500000,1.5660E-008
1565.750000,2.1050E-008
1566.000000,-1.8950E-010
1566.250000,-2.2550E-008
1566.500000,2.6910E-008
1566.750000,-3.3720E-009
1567.000000,4.4540E-009
1567.250000,-4.3310E-009
1567.500000,9.0830E-009
1567.750000,1.2280E-008
1568.000000,1.2980E-008
1568.250000,2.6120E-008
1568.500000,1.2860E-008
1568.750000,4.0330E-009
1569.000000,1.0760E-008
1569.250000,1.6970E-008
1569.500000,1.7780E-009
1569.750000,-6.9320E-010
1570.000000,1.0560E-008
1570.250000,1.7980E-009
1570.500000,9.8610E-009
1570.750000,-5.1000E-009
1571.000000,3.3520E-008
1571.250000,5.2410E-009
1571.500000,1.4980E-008
1571.750000,2.1400E-008
1572.000000,-2.5110E-009
1572.250000,-1.7750E-009
1572.500000,5.4600E-010
1572.750000,1.1800E-008
1573.000000,6.4560E-009
1573.250000,1.7290E-008
1573.500000,3.5670E-008
1573.750000,2.0030E-008
1574.000000,-2.2340E-008
1574.250000,6.0770E-009
1574.500000,8.3470E-009
1574.750000,1.7750E-008
1575.000000,1.6900E-008
1575.250000,5.4780E-011
1575.500000,2.3490E-008
1575.750000,4.4510E-009
1576.000000,5.6100E-009
1576.250000,2.0790E-009
1576.500000,1.5380E-008
1576.750000,6.8660E-009
1577.000000,-6.7840E-009
1577.250000,3.3540E-009
1577.500000,3.2970E-010
1577.750000,1.6660E-008
1578.000000,1.9210E-008
1578.250000,1.8720E-008
1578.500000,2.0460E-008
1578.750000,2.4890E-008
1579.000000,2.4560E-008
1579.250000,1.4030E-008
1579.500000,-1.4720E-008
1579.750000,8.1880E-009
1580.000000,2.2150E-008
1580.250000,1.6190E-008
1580.500000,7.2340E-009
1580.750000,4.3960E-010
1581.000000,2.0290E-008
1581.250000,-2.6570E-009
1581.500000,-1.2150E-008
1581.750000,-1.3790E-010
1582.000000,-6.0190E-009
1582.250000,1.5790E-008
1582.500000,-2.9050E-010
1582.750000,1.7280E-009
1583.000000,2.7460E-008
1583.250000,2.1380E-008
1583.500000,-2.2820E-008
1583.750000,1.5510E-008
1584.000000,3.6770E-009
1584.250000,-1.6430E-009
1584.500000,1.1090E-008
1584.750000,8.0970E-009
1585.000000,1.8170E-008
1585.250000,5.4620E-009
1585.500000,-1.3480E-008
1585.750000,-2.5900E-009
1586.000000,2.7690E-008
1586.250000,1.9500E-008
1586.500000,3.5930E-009
1586.750000,1.5540E-008
1587.000000,1.9480E-008
1587.250000,1.4170E-008
1587.500000,1.2780E-008
1587.750000,2.1720E-008
1588.000000,1.2040E-008
1588.250000,2.1030E-009
1588.500000,5.6640E-009
1588.750000,-5.2250E-009
1589.000000,1.2940E-008
1589.250000,1.7380E-008
1589.500000,2.0550E-009
1589.750000,1.6180E-008
1590.000000,-8.9560E-009
1590.250000,2.3000E-008
1590.500000,1.0600E-009
1590.750000,8.7470E-009
1591.000000,1.3270E-008
1591.250000,-1.0820E-008
1591.500000,7.7630E-009
1591.750000,9.1030E-009
1592.000000,2.3280E-008
1592.250000,2.4800E-008
1592.500000,1.0200E-009
1592.750000,2.6450E-008
1593.000000,-4.4430E-009
1593.250000,-9.2780E-009
1593.500000,4.0200E-009
1593.750000,1.9880E-008
1594.000000,-3.0710E-009
1594.250000,-1.1090E-008
1594.500000,2.0040E-008
1594.750000,5.7190E-009
1595.000000,-1.7240E-008
1595.250000,-4.4500E-009
1595.500000,-6.5000E-009
1595.750000,2.2170E-009
1596.000000,8.3560E-009
1596.250000,2.0760E-008
1596.500000,-4.9520E-009
1596.750000,5.8590E-009
1597.000000,8.2650E-009
1597.250000,2.2160E-008
1597.500000,8.8730E-009
1597.750000,9.9570E-009
1598.000000,2.1390E-009
1598.250000,-1.3450E-008
1598.500000,1.0490E-008
1598.750000,-5.6070E-011
1599.000000,-1.3530E-008
1599.250000,2.9220E-008
1599.500000,2.5070E-008
1599.750000,5.5160E-009
1600.000000,1.0860E-008
1600.250000,-1.5830E-008
1600.500000,6.2970E-009
1600.750000,1.2240E-008
1601.000000,-2.1890E-009
1601.250000,1.4990E-008
1601.500000,2.5860E-009
1601.750000,1.2160E-008
1602.000000,8.2020E-009
1602.250000,1.7770E-008
1602.500000,2.9290E-008
1602.750000,4.5450E-009
1603.000000,2.9200E-009
1603.250000,2.2270E-009
1603.500000,8.9370E-009
1603.750000,2.0000E-008
1604.000000,-5.6790E-010
1604.250000,-5.3140E-009
1604.500000,9.6260E-009
1604.750000,4.0800E-009
1605.000000,2.5870E-009
1605.250000,-2.5610E-010
1605.500000,-7.2290E-009
1605.750000,-2.0430E-008
1606.000000,3.0610E-008
1606.250000,2.2060E-008
1606.500000,1.7770E-008
1606.750000,1.8530E-008
1607.000000,-1.3810E-009
1607.250000,6.0380E-009
1607.500000,-2.4200E-010
1607.750000,9.5850E-009
1608.000000,-5.5540E-010
1608.250000,3.4610E-008
1608.500000,-1.1630E-008
1608.750000,1.9170E-008
1609.000000,-1.2660E-008
1609.250000,-4.1470E-009
1609.500000,4.8460E-010
1609.750000,-5.2310E-009
1610.000000,7.0890E-009
1610.250000,-7.0320E-009
1610.500000,1.1240E-008
1610.750000,1.8730E-008
1611.000000,3.6250E-008
1611.250000,8.5790E-010
1611.500000,-1.1400E-008
1611.750000,7.6120E-009
1612.000000,7.1880E-009
1612.250000,-1.5660E-008
1612.500000,-4.0400E-009
1612.750000,2.2080E-008
1613.000000,2.7870E-008
1613.250000,-1.8060E-008
1613.500000,8.8640E-009
1613.750000,-1.1740E-008
1614.000000,4.5890E-009
1614.250000,-9.1870E-009
1614.500000,2.3180E-008
1614.750000,2.1130E-008
1615.000000,-1.2410E-008
1615.250000,2.1390E-009
1615.500000,-1.7680E-009
1615.750000,8.1360E-009
1616.000000,7.3660E-009
1616.250000,1.9420E-009
1616.500000,1.8370E-008
1616.750000,4.2880E-008
1617.000000,1.5840E-008
1617.250000,-2.3280E-008
1617.500000,1.8170E-008
1617.750000,1.3860E-008
1618.000000,-8.9680E-010
1618.250000,-7.3820E-010
1618.500000,-2.6970E-008
1618.750000,-1.1260E-008
1619.000000,-9.4320E-009
1619.250000,1.4610E-008
1619.500000,-4.9690E-009
1619.750000,-9.4900E-009
1620.000000,3.9260E-010
1620.250000,-1.0020E-008
1620.500000,-1.8470E-009
1620.750000,1.4200E-008
1621.000000,1.1210E-008
1621.250000,7.4250E-009
1621.500000,-7.2640E-009
1621.750000,-5.3280E-009
1622.000000,-9.3510E-010
1622.250000,-3.1330E-008
1622.500000,9.1740E-009
1622.750000,1.5440E-008
1623.000000,4.2500E-009
1623.250000,1.1960E-008
1623.500000,1.2080E-008
1623.750000,2.6860E-008
1624.000000,-3.6780E-010
1624.250000,-1.1010E-008
1624.500000,2.7250E-009
1624.750000,4.6440E-009
1625.000000,1.2050E-008
1625.250000,2.8050E-010
1625.500000,1.7870E-009
1625.750000,1.6320E-008
1626.000000,5.0320E-010
1626.250000,6.0570E-009
1626.500000,2.1140E-008
1626.750000,-5.9780E-009
1627.000000,-1.3350E-008
1627.250000,2.6530E-008
1627.500000,7.6620E-009
1627.750000,-1.4900E-008
1628.000000,-8.8730E-009
1628.250000,1.6660E-008
1628.500000,1.6590E-008
1628.750000,1.8080E-008
1629.000000,-1.2830E-008
1629.250000,-1.3640E-008
1629.500000,-1.1590E-008
1629.750000,-1.1700E-009
1630.000000,-2.0870E-009
1630.250000,-1.5170E-009
1630.500000,-7.6980E-009
1630.750000,3.4920E-009
1631.000000,1.6710E-009
1631.250000,2.2680E-008
1631.500000,-7.7160E-009
1631.750000,4.9910E-009
1632.000000,2.0050E-008
1632.250000,-2.1600E-008
1632.500000,2.5330E-009
1632.750000,1.1040E-008
1633.000000,-2.5480E-008
1633.250000,-1.1660E-008
1633.500000,2.3070E-008
1633.750000,-7.0180E-009
1634.000000,3.6030E-009
1634.250000,9.8940E-009
1634.500000,-4.0700E-009
1634.750000,1.4720E-008
1635.000000,2.4380E-009
1635.250000,-1.3820E-009
1635.500000,6.3480E-009
1635.750000,6.7630E-009
1636.000000,-1.5690E-008
1636.250000,1.1010E-008
1636.500000,2.5050E-008
1636.750000,5.4990E-009
1637.000000,-6.8120E-009
1637.250000,1.1620E-008
1637.500000,-7.6150E-009
1637.750000,-1.4960E-008
1638.000000,-4.4960E-009
1638.250000,-3.1280E-010
1638.500000,-1.1350E-008
1638.750000,-7.8890E-009
1639.000000,1.8980E-008
1639.250000,1.4780E-009
1639.500000,1.9470E-008
1639.750000,1.6910E-008
1640.000000,2.0850E-008
1640.250000,6.2840E-009
1640.500000,1.8460E-008
1640.750000,-1.9350E-008
1641.000000,1.9050E-008
1641.250000,5.3110E-009
1641.500000,-3.0130E-008
1641.750000,7.0960E-009
1642.000000,3.0800E-008
1642.250000,-7.8820E-010
1642.500000,1.0910E-008
1642.750000,-1.3460E-008
1643.000000,2.4900E-008
1643.250000,2.6080E-008
1643.500000,1.7790E-008
1643.750000,1.3510E-009
1644.000000,-1.1970E-008
1644.250000,2.8750E-008
1644.500000,-3.8780E-009
1644.750000,7.1660E-009
1645.000000,-2.1970E-008
1645.250000,-4.9400E-009
1645.500000,8.4300E-009
1645.750000,-2.1840E-008
1646.000000,-5.5930E-009
1646.250000,-2.3890E-008
1646.500000,-2.4690E-009
1646.750000,2.6280E-009
1647.000000,-1.6110E-008
1647.250000,-2.5250E-010
1647.500000,1.0010E-008
1647.750000,3.9790E-009
1648.000000,1.3580E-010
1648.250000,-4.0200E-009
1648.500000,1.7810E-008
1648.750000,1.8500E-008
1649.000000,1.6900E-008
1649.250000,9.6290E-009
1649.500000,1.4660E-008
1649.750000,-5.1250E-009
1650.000000,1.3960E-008
1650.250000,7.2270E-009
1650.500000,1.9290E-008
1650.750000,2.9810E-009
1651.000000,1.4480E-008
1651.250000,1.3240E-009
1651.500000,8.6820E-010
1651.750000,-6.8600E-009
1652.000000,4.2610E-009
1652.250000,3.9540E-009
1652.500000,-3.4810E-009
1652.750000,-8.5540E-009
1653.000000,2.1660E-008
1653.250000,8.1050E-009
1653.500000,6.3840E-009
1653.750000,4.3740E-008
1654.000000,-1.3750E-008
1654.250000,3.5240E-008
1654.500000,5.0320E-009
1654.750000,1.7740E-008
1655.000000,2.8890E-008
1655.250000,-1.8600E-011
1655.500000,-1.1030E-008
1655.750000,2.5130E-009
1656.000000,-3.4820E-008
1656.250000,2.7340E-008
1656.500000,1.3180E-008
1656.750000,-9.6750E-009
1657.000000,2.3370E-009
1657.250000,2.1160E-009
1657.500000,1.7390E-010
1657.750000,4.7170E-009
1658.000000,2.4080E-008
1658.250000,3.2110E-008
1658.500000,-2.4570E-009
1658.750000,-4.4800E-009
1659.000000,-2.2390E-009
1659.250000,3.4530E-008
1659.500000,2.7210E-008
1659.750000,-2.2250E-008
1660.000000,1.5210E-008
1660.250000,3.9150E-008
1660.500000,2.7430E-008
1660.750000,-1.1210E-008
1661.000000,-9.7840E-009
1661.250000,6.2250E-009
1661.500000,-6.7520E-009
1661.750000,-1.4350E-009
1662.000000,-2.4340E-008
1662.250000,-2.6190E-008
1662.500000,5.3800E-009
1662.750000,5.8700E-009
1663.000000,1.7030E-009
1663.250000,-3.6650E-008
1663.500000,-1.6260E-008
1663.750000,5.0360E-008
1664.000000,-3.4680E-010
1664.250000,2.3870E-008
1664.500000,-3.2420E-008
1664.750000,6.4010E-008
1665.000000,-1.7000E-009
1665.250000,-4.6750E-009
1665.500000,-6.0360E-009
1665.750000,1.7560E-008
1666.000000,-5.7230E-009
1666.250000,1.0640E-008
1666.500000,3.7820E-009
1666.750000,8.4560E-009
1667.000000,2.6030E-008
1667.250000,1.8160E-008
1667.500000,-5.7990E-009
1667.750000,-3.8180E-009
1668.000000,4.2220E-008
1668.250000,3.6820E-008
1668.500000,-1.1280E-008
1668.750000,-9.8120E-009
1669.000000,-2.6220E-008
1669.250000,-3.3580E-008
1669.500000,2.1550E-008
1669.750000,8.1400E-009
1670.000000,4.1270E-009
1670.250000,-1.0990E-008
1670.500000,1.5720E-008
1670.750000,1.2750E-008
1671.000000,-1.0070E-010
1671.250000,-1.1040E-008
1671.500000,-3.4170E-008
1671.750000,2.9650E-008
1672.000000,1.4660E-008
1672.250000,-4.9080E-009
1672.500000,5.2580E-008
1672.750000,2.8240E-008
1673.000000,1.1030E-008
1673.250000,1.6760E-009
1673.500000,-4.2550E-008
1673.750000,-3.7380E-008
1674.000000,4.0650E-008
1674.250000,2.8910E-008
1674.500000,-8.9620E-009
1674.750000,2.4850E-008
1675.000000,3.9770E-008
1675.250000,3.3450E-008
1675.500000,3.2790E-008
1675.750000,3.8750E-008
1676.000000,1.5580E-008
1676.250000,2.0840E-008
1676.500000,3.5850E-008
1676.750000,2.2670E-008
1677.000000,5.5770E-010
1677.250000,1.3690E-008
1677.500000,6.5560E-008
1677.750000,2.4350E-008
1678.000000,3.3210E-010
1678.250000,8.6420E-009
1678.500000,1.5440E-008
1678.750000,2.7300E-008
