File,WaveData20230724_037.csv,
Date/Time,23-07-24/05:40,

Center Wavelength,1450,nm
Span Wavelength,500,nm
Start Wavelength,1200,nm
Stop Wavelength,1700,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,1.0,nm
Actual Resolution,1.024,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Pulse Mode,Off,

Trace,A
1241.250000,2.8570E-007
1241.500000,3.4030E-007
1241.750000,2.7270E-007
1242.000000,2.9500E-007
1242.250000,3.2140E-007
1242.500000,3.6310E-007
1242.750000,3.4610E-007
1243.000000,3.1770E-007
1243.250000,3.3310E-007
1243.500000,3.2840E-007
1243.750000,2.3970E-007
1244.000000,1.7920E-007
1244.250000,1.9020E-007
1244.500000,1.5040E-007
1244.750000,1.8830E-007
1245.000000,1.7290E-007
1245.250000,1.5520E-007
1245.500000,1.5410E-007
1245.750000,1.9420E-007
1246.000000,1.4670E-007
1246.250000,2.1070E-007
1246.500000,2.9300E-007
1246.750000,4.7330E-007
1247.000000,5.4260E-007
1247.250000,5.2940E-007
1247.500000,5.2680E-007
1247.750000,5.0720E-007
1248.000000,4.2540E-007
1248.250000,2.8080E-007
1248.500000,3.3250E-007
1248.750000,3.2820E-007
1249.000000,2.6810E-007
1249.250000,2.4050E-007
1249.500000,1.9520E-007
1249.750000,2.1820E-007
1250.000000,1.8690E-007
1250.250000,1.8380E-007
1250.500000,2.8810E-007
1250.750000,3.6620E-007
1251.000000,3.8570E-007
1251.250000,3.6150E-007
1251.500000,3.4560E-007
1251.750000,3.9990E-007
1252.000000,5.7520E-007
1252.250000,6.5800E-007
1252.500000,6.0460E-007
1252.750000,6.3760E-007
1253.000000,6.2290E-007
1253.250000,6.5840E-007
1253.500000,7.2030E-007
1253.750000,7.8500E-007
1254.000000,8.0090E-007
1254.250000,9.3580E-007
1254.500000,1.0540E-006
1254.750000,1.1390E-006
1255.000000,1.0380E-006
1255.250000,9.8700E-007
1255.500000,8.1590E-007
1255.750000,8.1560E-007
1256.000000,7.2270E-007
1256.250000,7.3620E-007
1256.500000,6.0010E-007
1256.750000,3.9980E-007
1257.000000,2.7370E-007
1257.250000,3.1300E-007
1257.500000,4.4950E-007
1257.750000,5.3240E-007
1258.000000,6.2640E-007
1258.250000,7.5260E-007
1258.500000,1.0320E-006
1258.750000,1.4760E-006
1259.000000,1.8680E-006
1259.250000,2.1810E-006
1259.500000,2.1750E-006
1259.750000,1.9790E-006
1260.000000,1.8800E-006
1260.250000,2.3250E-006
1260.500000,3.0540E-006
1260.750000,3.4120E-006
1261.000000,3.3820E-006
1261.250000,2.8400E-006
1261.500000,2.3290E-006
1261.750000,2.3570E-006
1262.000000,2.7780E-006
1262.250000,3.4130E-006
1262.500000,3.7410E-006
1262.750000,3.3580E-006
1263.000000,2.5990E-006
1263.250000,2.3200E-006
1263.500000,2.5540E-006
1263.750000,2.9690E-006
1264.000000,3.3100E-006
1264.250000,3.3160E-006
1264.500000,2.8670E-006
1264.750000,2.0570E-006
1265.000000,1.5440E-006
1265.250000,1.4420E-006
1265.500000,1.6700E-006
1265.750000,1.9640E-006
1266.000000,2.1440E-006
1266.250000,2.0760E-006
1266.500000,1.8170E-006
1266.750000,1.5190E-006
1267.000000,1.3320E-006
1267.250000,1.3960E-006
1267.500000,1.6730E-006
1267.750000,1.6710E-006
1268.000000,1.4660E-006
1268.250000,1.1290E-006
1268.500000,8.4090E-007
1268.750000,5.4870E-007
1269.000000,5.7820E-007
1269.250000,6.8790E-007
1269.500000,9.6370E-007
1269.750000,1.2280E-006
1270.000000,1.5250E-006
1270.250000,1.7400E-006
1270.500000,2.0670E-006
1270.750000,2.4100E-006
1271.000000,2.7890E-006
1271.250000,3.2790E-006
1271.500000,3.7580E-006
1271.750000,3.9460E-006
1272.000000,3.6370E-006
1272.250000,3.1280E-006
1272.500000,2.5360E-006
1272.750000,1.9880E-006
1273.000000,1.5920E-006
1273.250000,1.4570E-006
1273.500000,1.2570E-006
1273.750000,1.0890E-006
1274.000000,9.8310E-007
1274.250000,1.0740E-006
1274.500000,1.3180E-006
1274.750000,1.6910E-006
1275.000000,2.3910E-006
1275.250000,3.0240E-006
1275.500000,3.6510E-006
1275.750000,3.9250E-006
1276.000000,4.0290E-006
1276.250000,3.9010E-006
1276.500000,3.7650E-006
1276.750000,3.7100E-006
1277.000000,3.7500E-006
1277.250000,4.0050E-006
1277.500000,4.1820E-006
1277.750000,4.2920E-006
1278.000000,4.1610E-006
1278.250000,3.9500E-006
1278.500000,3.9740E-006
1278.750000,4.2160E-006
1279.000000,4.6880E-006
1279.250000,5.4100E-006
1279.500000,5.7940E-006
1279.750000,5.5600E-006
1280.000000,5.1270E-006
1280.250000,4.6190E-006
1280.500000,4.1090E-006
1280.750000,3.7670E-006
1281.000000,3.7130E-006
1281.250000,3.6370E-006
1281.500000,3.2310E-006
1281.750000,2.8090E-006
1282.000000,2.7930E-006
1282.250000,3.2700E-006
1282.500000,4.0790E-006
1282.750000,5.1130E-006
1283.000000,6.1410E-006
1283.250000,6.6690E-006
1283.500000,6.6480E-006
1283.750000,6.4410E-006
1284.000000,6.4300E-006
1284.250000,6.3970E-006
1284.500000,6.4810E-006
1284.750000,6.4150E-006
1285.000000,5.9480E-006
1285.250000,5.2120E-006
1285.500000,4.4010E-006
1285.750000,3.8850E-006
1286.000000,3.6550E-006
1286.250000,3.6880E-006
1286.500000,3.8270E-006
1286.750000,3.9320E-006
1287.000000,3.9860E-006
1287.250000,3.9190E-006
1287.500000,4.0850E-006
1287.750000,4.2720E-006
1288.000000,4.3470E-006
1288.250000,4.3070E-006
1288.500000,4.2450E-006
1288.750000,4.0970E-006
1289.000000,3.6300E-006
1289.250000,3.2400E-006
1289.500000,3.0040E-006
1289.750000,2.6400E-006
1290.000000,2.4490E-006
1290.250000,2.5830E-006
1290.500000,3.1640E-006
1290.750000,3.7450E-006
1291.000000,4.4760E-006
1291.250000,5.1770E-006
1291.500000,5.5970E-006
1291.750000,5.6400E-006
1292.000000,5.6130E-006
1292.250000,5.6990E-006
1292.500000,5.4160E-006
1292.750000,4.8640E-006
1293.000000,4.2830E-006
1293.250000,3.5200E-006
1293.500000,2.6800E-006
1293.750000,1.9890E-006
1294.000000,1.8300E-006
1294.250000,1.9800E-006
1294.500000,2.4220E-006
1294.750000,3.1450E-006
1295.000000,4.0340E-006
1295.250000,4.9670E-006
1295.500000,5.9890E-006
1295.750000,7.3510E-006
1296.000000,8.8450E-006
1296.250000,1.0080E-005
1296.500000,1.1000E-005
1296.750000,1.1260E-005
1297.000000,1.0730E-005
1297.250000,1.0160E-005
1297.500000,1.0050E-005
1297.750000,1.0180E-005
1298.000000,1.0450E-005
1298.250000,1.0780E-005
1298.500000,1.0860E-005
1298.750000,1.0210E-005
1299.000000,9.6220E-006
1299.250000,9.6700E-006
1299.500000,9.8460E-006
1299.750000,1.0160E-005
1300.000000,1.0750E-005
1300.250000,1.0820E-005
1300.500000,9.9620E-006
1300.750000,9.1190E-006
1301.000000,8.6010E-006
1301.250000,8.2130E-006
1301.500000,7.8100E-006
1301.750000,7.6850E-006
1302.000000,7.2700E-006
1302.250000,6.3320E-006
1302.500000,5.5320E-006
1302.750000,5.6300E-006
1303.000000,6.2350E-006
1303.250000,6.9820E-006
1303.500000,8.0290E-006
1303.750000,8.8370E-006
1304.000000,8.7700E-006
1304.250000,8.4000E-006
1304.500000,8.4750E-006
1304.750000,8.2980E-006
1305.000000,8.0130E-006
1305.250000,7.6420E-006
1305.500000,6.8340E-006
1305.750000,5.4610E-006
1306.000000,4.3860E-006
1306.250000,3.9490E-006
1306.500000,3.8130E-006
1306.750000,4.0480E-006
1307.000000,4.5900E-006
1307.250000,5.1400E-006
1307.500000,5.6250E-006
1307.750000,6.3950E-006
1308.000000,7.7880E-006
1308.250000,9.3270E-006
1308.500000,1.0930E-005
1308.750000,1.2160E-005
1309.000000,1.2460E-005
1309.250000,1.1960E-005
1309.500000,1.1230E-005
1309.750000,1.0450E-005
1310.000000,9.6440E-006
1310.250000,8.9910E-006
1310.500000,8.1260E-006
1310.750000,6.8520E-006
1311.000000,5.6570E-006
1311.250000,4.8610E-006
1311.500000,4.5780E-006
1311.750000,4.6560E-006
1312.000000,5.0640E-006
1312.250000,5.5090E-006
1312.500000,5.8090E-006
1312.750000,6.0410E-006
1313.000000,6.3530E-006
1313.250000,6.6530E-006
1313.500000,7.0180E-006
1313.750000,7.3150E-006
1314.000000,7.2590E-006
1314.250000,6.8960E-006
1314.500000,6.7260E-006
1314.750000,6.5460E-006
1315.000000,6.4760E-006
1315.250000,7.0390E-006
1315.500000,8.0260E-006
1315.750000,8.8740E-006
1316.000000,9.6750E-006
1316.250000,1.0640E-005
1316.500000,1.1070E-005
1316.750000,1.1060E-005
1317.000000,1.1440E-005
1317.250000,1.1620E-005
1317.500000,1.1170E-005
1317.750000,1.0600E-005
1318.000000,9.4610E-006
1318.250000,7.7900E-006
1318.500000,6.3570E-006
1318.750000,5.2770E-006
1319.000000,4.4050E-006
1319.250000,3.7790E-006
1319.500000,3.5800E-006
1319.750000,3.6180E-006
1320.000000,3.7050E-006
1320.250000,4.6830E-006
1320.500000,6.2180E-006
1320.750000,7.9150E-006
1321.000000,9.5630E-006
1321.250000,1.0720E-005
1321.500000,1.1280E-005
1321.750000,1.1520E-005
1322.000000,1.1870E-005
1322.250000,1.2200E-005
1322.500000,1.2530E-005
1322.750000,1.2420E-005
1323.000000,1.1380E-005
1323.250000,9.9320E-006
1323.500000,8.7830E-006
1323.750000,7.7550E-006
1324.000000,7.3420E-006
1324.250000,7.2910E-006
1324.500000,7.1160E-006
1324.750000,6.7550E-006
1325.000000,6.8080E-006
1325.250000,6.8620E-006
1325.500000,6.9340E-006
1325.750000,7.3080E-006
1326.000000,7.3320E-006
1326.250000,6.8690E-006
1326.500000,6.3380E-006
1326.750000,5.6840E-006
1327.000000,4.9800E-006
1327.250000,4.5990E-006
1327.500000,4.3540E-006
1327.750000,3.9870E-006
1328.000000,3.7210E-006
1328.250000,3.6660E-006
1328.500000,3.8020E-006
1328.750000,4.1850E-006
1329.000000,5.0740E-006
1329.250000,6.1510E-006
1329.500000,7.0580E-006
1329.750000,7.8580E-006
1330.000000,8.3520E-006
1330.250000,8.5330E-006
1330.500000,8.5240E-006
1330.750000,8.3400E-006
1331.000000,7.8060E-006
1331.250000,7.1140E-006
1331.500000,6.1680E-006
1331.750000,5.0350E-006
1332.000000,4.1870E-006
1332.250000,3.5260E-006
1332.500000,2.9870E-006
1332.750000,2.7890E-006
1333.000000,2.9260E-006
1333.250000,3.2860E-006
1333.500000,3.9340E-006
1333.750000,4.8590E-006
1334.000000,5.9600E-006
1334.250000,7.0690E-006
1334.500000,8.0430E-006
1334.750000,8.7050E-006
1335.000000,9.1320E-006
1335.250000,9.2240E-006
1335.500000,9.0810E-006
1335.750000,8.9570E-006
1336.000000,8.6700E-006
1336.250000,8.1040E-006
1336.500000,7.5760E-006
1336.750000,7.0730E-006
1337.000000,6.4900E-006
1337.250000,6.3250E-006
1337.500000,6.4790E-006
1337.750000,6.5630E-006
1338.000000,6.8690E-006
1338.250000,7.1510E-006
1338.500000,7.1920E-006
1338.750000,7.2030E-006
1339.000000,7.1740E-006
1339.250000,6.8550E-006
1339.500000,6.4560E-006
1339.750000,5.9260E-006
1340.000000,5.1210E-006
1340.250000,4.3810E-006
1340.500000,3.9260E-006
1340.750000,3.4010E-006
1341.000000,3.1410E-006
1341.250000,2.9580E-006
1341.500000,2.7800E-006
1341.750000,2.8400E-006
1342.000000,3.2770E-006
1342.250000,3.8730E-006
1342.500000,4.6000E-006
1342.750000,5.5780E-006
1343.000000,6.2100E-006
1343.250000,6.7000E-006
1343.500000,7.2550E-006
1343.750000,7.5620E-006
1344.000000,7.7070E-006
1344.250000,7.7700E-006
1344.500000,7.2840E-006
1344.750000,6.7390E-006
1345.000000,6.3430E-006
1345.250000,5.9520E-006
1345.500000,5.8150E-006
1345.750000,5.7560E-006
1346.000000,5.7160E-006
1346.250000,5.8730E-006
1346.500000,6.4280E-006
1346.750000,7.1560E-006
1347.000000,8.1780E-006
1347.250000,9.2200E-006
1347.500000,9.9710E-006
1347.750000,1.0630E-005
1348.000000,1.1090E-005
1348.250000,1.1290E-005
1348.500000,1.1560E-005
1348.750000,1.1650E-005
1349.000000,1.1200E-005
1349.250000,1.0900E-005
1349.500000,1.0230E-005
1349.750000,9.3860E-006
1350.000000,8.6700E-006
1350.250000,8.0690E-006
1350.500000,7.6810E-006
1350.750000,7.5240E-006
1351.000000,7.7220E-006
1351.250000,7.8740E-006
1351.500000,8.0220E-006
1351.750000,8.3150E-006
1352.000000,8.4340E-006
1352.250000,8.5240E-006
1352.500000,8.6370E-006
1352.750000,8.3100E-006
1353.000000,7.9560E-006
1353.250000,7.7000E-006
1353.500000,7.1530E-006
1353.750000,6.7860E-006
1354.000000,6.1770E-006
1354.250000,5.5830E-006
1354.500000,5.2680E-006
1354.750000,5.1910E-006
1355.000000,5.8230E-006
1355.250000,6.8540E-006
1355.500000,7.3940E-006
1355.750000,8.8650E-006
1356.000000,1.0220E-005
1356.250000,1.1480E-005
1356.500000,1.3660E-005
1356.750000,1.4000E-005
1357.000000,1.4800E-005
1357.250000,1.4960E-005
1357.500000,1.4290E-005
1357.750000,1.4580E-005
1358.000000,1.3820E-005
1358.250000,1.2900E-005
1358.500000,1.2200E-005
1358.750000,1.1150E-005
1359.000000,1.0270E-005
1359.250000,9.4450E-006
1359.500000,9.2130E-006
1359.750000,9.3210E-006
1360.000000,9.6980E-006
1360.250000,1.1040E-005
1360.500000,1.1480E-005
1360.750000,1.1830E-005
1361.000000,1.2940E-005
1361.250000,1.2950E-005
1361.500000,1.3940E-005
1361.750000,1.4380E-005
1362.000000,1.2780E-005
1362.250000,1.2470E-005
1362.500000,1.3030E-005
1362.750000,1.3280E-005
1363.000000,1.3900E-005
1363.250000,1.4370E-005
1363.500000,1.4180E-005
1363.750000,1.3390E-005
1364.000000,1.2860E-005
1364.250000,1.1470E-005
1364.500000,1.0650E-005
1364.750000,1.0630E-005
1365.000000,1.0450E-005
1365.250000,1.0470E-005
1365.500000,1.1630E-005
1365.750000,1.1700E-005
1366.000000,1.1860E-005
1366.250000,1.2230E-005
1366.500000,1.1200E-005
1366.750000,1.0210E-005
1367.000000,9.2180E-006
1367.250000,7.6630E-006
1367.500000,6.3890E-006
1367.750000,5.5080E-006
1368.000000,4.7270E-006
1368.250000,4.1590E-006
1368.500000,4.4470E-006
1368.750000,5.1440E-006
1369.000000,6.2250E-006
1369.250000,8.1610E-006
1369.500000,9.4540E-006
1369.750000,1.0820E-005
1370.000000,1.2460E-005
1370.250000,1.3920E-005
1370.500000,1.4280E-005
1370.750000,1.5070E-005
1371.000000,1.5290E-005
1371.250000,1.5140E-005
1371.500000,1.4710E-005
1371.750000,1.4760E-005
1372.000000,1.3520E-005
1372.250000,1.2260E-005
1372.500000,1.1100E-005
1372.750000,1.0440E-005
1373.000000,9.9320E-006
1373.250000,9.6180E-006
1373.500000,9.6560E-006
1373.750000,1.0000E-005
1374.000000,1.0630E-005
1374.250000,1.1650E-005
1374.500000,1.2440E-005
1374.750000,1.3500E-005
1375.000000,1.4700E-005
1375.250000,1.5860E-005
1375.500000,1.6260E-005
1375.750000,1.6940E-005
1376.000000,1.6910E-005
1376.250000,1.6410E-005
1376.500000,1.5640E-005
1376.750000,1.4700E-005
1377.000000,1.3960E-005
1377.250000,1.3410E-005
1377.500000,1.2960E-005
1377.750000,1.3570E-005
1378.000000,1.3760E-005
1378.250000,1.3540E-005
1378.500000,1.3350E-005
1378.750000,1.3860E-005
1379.000000,1.4320E-005
1379.250000,1.5360E-005
1379.500000,1.6520E-005
1379.750000,1.6710E-005
1380.000000,1.6410E-005
1380.250000,1.4430E-005
1380.500000,1.2840E-005
1380.750000,1.1810E-005
1381.000000,1.1340E-005
1381.250000,1.1860E-005
1381.500000,1.2860E-005
1381.750000,1.2920E-005
1382.000000,1.2530E-005
1382.250000,1.1100E-005
1382.500000,1.0100E-005
1382.750000,1.0370E-005
1383.000000,1.1360E-005
1383.250000,1.3410E-005
1383.500000,1.5170E-005
1383.750000,1.7170E-005
1384.000000,1.8280E-005
1384.250000,1.9750E-005
1384.500000,2.0680E-005
1384.750000,2.0260E-005
1385.000000,1.9950E-005
1385.250000,1.9850E-005
1385.500000,1.9120E-005
1385.750000,1.9690E-005
1386.000000,1.8680E-005
1386.250000,1.7320E-005
1386.500000,1.6420E-005
1386.750000,1.5230E-005
1387.000000,1.4370E-005
1387.250000,1.3450E-005
1387.500000,1.2070E-005
1387.750000,1.1180E-005
1388.000000,1.0400E-005
1388.250000,1.0460E-005
1388.500000,1.1470E-005
1388.750000,1.2340E-005
1389.000000,1.3550E-005
1389.250000,1.4240E-005
1389.500000,1.4080E-005
1389.750000,1.4190E-005
1390.000000,1.3980E-005
1390.250000,1.3500E-005
1390.500000,1.3230E-005
1390.750000,1.2730E-005
1391.000000,1.1970E-005
1391.250000,1.1120E-005
1391.500000,1.0330E-005
1391.750000,9.5800E-006
1392.000000,8.7800E-006
1392.250000,7.7110E-006
1392.500000,7.5600E-006
1392.750000,7.9350E-006
1393.000000,8.6700E-006
1393.250000,9.9470E-006
1393.500000,1.0350E-005
1393.750000,1.0640E-005
1394.000000,1.0830E-005
1394.250000,1.0700E-005
1394.500000,1.0190E-005
1394.750000,9.2390E-006
1395.000000,8.4550E-006
1395.250000,7.4070E-006
1395.500000,6.7500E-006
1395.750000,6.6060E-006
1396.000000,5.5680E-006
1396.250000,5.0630E-006
1396.500000,4.8010E-006
1396.750000,4.6430E-006
1397.000000,4.9670E-006
1397.250000,5.6590E-006
1397.500000,6.3030E-006
1397.750000,7.1460E-006
1398.000000,8.1020E-006
1398.250000,9.0440E-006
1398.500000,9.9750E-006
1398.750000,1.0840E-005
1399.000000,1.1530E-005
1399.250000,1.1350E-005
1399.500000,1.1620E-005
1399.750000,1.1320E-005
1400.000000,1.1000E-005
1400.250000,1.0830E-005
1400.500000,9.8180E-006
1400.750000,9.5420E-006
1401.000000,8.6740E-006
1401.250000,7.9910E-006
1401.500000,8.0320E-006
1401.750000,7.3740E-006
1402.000000,7.0610E-006
1402.250000,6.8750E-006
1402.500000,6.6130E-006
1402.750000,6.4640E-006
1403.000000,6.3460E-006
1403.250000,6.5510E-006
1403.500000,6.7060E-006
1403.750000,6.8740E-006
1404.000000,6.8590E-006
1404.250000,6.9460E-006
1404.500000,6.7090E-006
1404.750000,6.1680E-006
1405.000000,6.2090E-006
1405.250000,6.2750E-006
1405.500000,6.3220E-006
1405.750000,7.0620E-006
1406.000000,7.0030E-006
1406.250000,6.8160E-006
1406.500000,6.5350E-006
1406.750000,6.3080E-006
1407.000000,5.9940E-006
1407.250000,5.8470E-006
1407.500000,6.0620E-006
1407.750000,6.3350E-006
1408.000000,6.7170E-006
1408.250000,7.0110E-006
1408.500000,7.0340E-006
1408.750000,6.9480E-006
1409.000000,6.6790E-006
1409.250000,6.1790E-006
1409.500000,5.9490E-006
1409.750000,5.7950E-006
1410.000000,5.6900E-006
1410.250000,5.6990E-006
1410.500000,5.2800E-006
1410.750000,4.8760E-006
1411.000000,4.3980E-006
1411.250000,3.9390E-006
1411.500000,3.5300E-006
1411.750000,3.2270E-006
1412.000000,2.9600E-006
1412.250000,2.8240E-006
1412.500000,2.7900E-006
1412.750000,2.8430E-006
1413.000000,3.0790E-006
1413.250000,3.2530E-006
1413.500000,3.4770E-006
1413.750000,3.5360E-006
1414.000000,3.7460E-006
1414.250000,3.9360E-006
1414.500000,4.0760E-006
1414.750000,4.3990E-006
1415.000000,4.5240E-006
1415.250000,4.5640E-006
1415.500000,4.6580E-006
1415.750000,4.5120E-006
1416.000000,4.4080E-006
1416.250000,4.2970E-006
1416.500000,4.0310E-006
1416.750000,3.8410E-006
1417.000000,3.6220E-006
1417.250000,3.2890E-006
1417.500000,3.0880E-006
1417.750000,2.9610E-006
1418.000000,2.8810E-006
1418.250000,2.8460E-006
1418.500000,2.7310E-006
1418.750000,2.6940E-006
1419.000000,2.5750E-006
1419.250000,2.4250E-006
1419.500000,2.4100E-006
1419.750000,2.3360E-006
1420.000000,2.2200E-006
1420.250000,2.0790E-006
1420.500000,1.9590E-006
1420.750000,1.7050E-006
1421.000000,1.5460E-006
1421.250000,1.3640E-006
1421.500000,1.2490E-006
1421.750000,1.1410E-006
1422.000000,1.0260E-006
1422.250000,9.6260E-007
1422.500000,9.3670E-007
1422.750000,1.0440E-006
1423.000000,1.0280E-006
1423.250000,1.1780E-006
1423.500000,1.2760E-006
1423.750000,1.4080E-006
1424.000000,1.5440E-006
1424.250000,1.7080E-006
1424.500000,1.8840E-006
1424.750000,2.0100E-006
1425.000000,2.0100E-006
1425.250000,1.9800E-006
1425.500000,1.9530E-006
1425.750000,1.8700E-006
1426.000000,1.8310E-006
1426.250000,1.7020E-006
1426.500000,1.5310E-006
1426.750000,1.3950E-006
1427.000000,1.2970E-006
1427.250000,1.1980E-006
1427.500000,1.0490E-006
1427.750000,9.6870E-007
1428.000000,9.1060E-007
1428.250000,9.1010E-007
1428.500000,8.8660E-007
1428.750000,9.0530E-007
1429.000000,1.0000E-006
1429.250000,1.1110E-006
1429.500000,1.2100E-006
1429.750000,1.3670E-006
1430.000000,1.4820E-006
1430.250000,1.6270E-006
1430.500000,1.7950E-006
1430.750000,1.8890E-006
1431.000000,2.0330E-006
1431.250000,2.0890E-006
1431.500000,2.2670E-006
1431.750000,2.2510E-006
1432.000000,2.2410E-006
1432.250000,2.2510E-006
1432.500000,2.2640E-006
1432.750000,2.2210E-006
1433.000000,2.2270E-006
1433.250000,2.2310E-006
1433.500000,2.2070E-006
1433.750000,2.2460E-006
1434.000000,2.1250E-006
1434.250000,2.0930E-006
1434.500000,2.1750E-006
1434.750000,2.2190E-006
1435.000000,2.3400E-006
1435.250000,2.4810E-006
1435.500000,2.5640E-006
1435.750000,2.6930E-006
1436.000000,2.8000E-006
1436.250000,2.8130E-006
1436.500000,2.8830E-006
1436.750000,2.9440E-006
